id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Zfp592	6	3.4507e-07	3.2146e-06	0.000115	1	6	-1.8274	1.0	1.0	1.0	1021	0	-1.8274
Elob	6	2.0564e-06	3.2146e-06	0.000115	2	6	-1.9278	1.0	1.0	1.0	1020	0	-1.9278
Stub1	6	2.21e-06	3.2146e-06	0.000115	3	6	-1.6154	0.99189	0.99941	1.0	940	0	-1.6154
Kdsr	6	2.7551e-06	3.2146e-06	0.000115	4	6	-1.3639	0.99994	1.0	1.0	1009	0	-1.3639
Ube2l3	6	3.2385e-06	3.2146e-06	0.000115	5	6	-1.1918	1.0	1.0	1.0	1019	0	-1.1918
Rps10	6	4.1235e-06	3.2146e-06	0.000115	6	6	-2.2028	1.0	1.0	1.0	1018	0	-2.2028
Sys1	6	4.2197e-06	3.2146e-06	0.000115	7	6	-1.6844	0.99987	1.0	1.0	1003	0	-1.6844
Ptpn2	6	4.8679e-06	3.2146e-06	0.000115	8	6	-1.7832	0.99135	0.99933	1.0	938	0	-1.7832
Baz1b	6	1.0541e-05	3.2146e-06	0.000115	9	6	-1.2421	0.99999	1.0	1.0	1017	0	-1.2421
Eif2b2	6	2.2926e-05	3.2146e-06	0.000115	10	6	-1.2451	0.99998	1.0	1.0	1016	0	-1.2451
Dohh	6	2.4269e-05	3.2146e-06	0.000115	11	6	-1.9296	0.98491	0.99834	1.0	913	0	-1.9296
Chic2	6	2.732e-05	3.2146e-06	0.000115	12	6	-1.4339	0.99997	1.0	1.0	1015	0	-1.4339
Pdss1	6	3.2923e-05	3.2146e-06	0.000115	13	6	-1.0459	0.99997	1.0	1.0	1014	0	-1.0459
Azin1	6	3.3101e-05	3.2146e-06	0.000115	14	6	-1.4369	0.99997	1.0	1.0	1013	0	-1.4369
Rpl31	6	3.8229e-05	3.2146e-06	0.000115	15	6	-1.6788	0.99996	1.0	1.0	1012	0	-1.6788
Rcor1	6	4.1005e-05	3.2146e-06	0.000115	16	5	-1.6903	0.92901	0.97364	1.0	828	0	-1.6903
Bcs1l	6	4.5845e-05	3.2146e-06	0.000115	17	6	-1.6479	0.99995	1.0	1.0	1011	0	-1.6479
Eed	6	6.0937e-05	3.2146e-06	0.000115	18	6	-1.4381	0.99994	1.0	1.0	1010	0	-1.4381
Tmx2	6	8.4537e-05	3.2146e-06	0.000115	19	6	-1.277	0.99992	1.0	1.0	1008	0	-1.277
Mrpl41	6	9.265e-05	3.2146e-06	0.000115	20	6	-0.99135	0.99991	1.0	1.0	1007	0	-0.99135
Usp22	6	9.3921e-05	3.2146e-06	0.000115	21	6	-1.1368	0.99991	1.0	1.0	1006	0	-1.1368
Psma6	6	0.0001014	3.2146e-06	0.000115	22	6	-1.4986	0.9999	1.0	1.0	1005	0	-1.4986
Shoc2	6	0.00010698	3.2146e-06	0.000115	23	6	-1.6235	0.99989	1.0	1.0	1004	0	-1.6235
Gpr89	6	0.00012167	3.2146e-06	0.000115	24	5	-1.3364	0.69562	0.86318	1.0	663	1	-1.3364
Fitm2	6	0.00012422	3.2146e-06	0.000115	25	6	-1.333	0.99982	1.0	1.0	1000	0	-1.333
Ndufaf8	6	0.00013023	3.2146e-06	0.000115	26	6	-1.3274	0.99708	0.99987	1.0	965	0	-1.3274
Supv3l1	6	0.00013361	3.2146e-06	0.000115	27	6	-1.2158	0.99277	0.99951	1.0	945	0	-1.2158
Lamtor2	6	0.00013765	3.2146e-06	0.000115	28	6	-1.079	0.99986	1.0	1.0	1002	0	-1.079
Dhdds	6	0.00015881	3.2146e-06	0.000115	29	6	-1.5741	0.99984	1.0	1.0	1001	0	-1.5741
Ube2g2	6	0.00016772	3.2146e-06	0.000115	30	5	-1.583	0.90107	0.95573	1.0	797	0	-1.583
Ptma	6	0.00018561	3.2146e-06	0.000115	31	6	-1.0237	0.99981	1.0	1.0	999	0	-1.0237
Smg9	6	0.00021618	3.2146e-06	0.000115	32	6	-1.201	0.99428	0.99965	1.0	952	0	-1.201
Etnk1	6	0.00023155	3.2146e-06	0.000115	33	5	-0.95563	0.92418	0.97126	1.0	822	0	-0.95563
Rpl13a	6	0.00023204	3.2146e-06	0.000115	34	6	-1.6473	0.99954	0.99999	1.0	991	0	-1.6473
Trmt112	6	0.00025023	3.2146e-06	0.000115	35	5	-1.695	0.79231	0.89638	1.0	712	1	-1.695
Thap11	6	0.00025447	3.2146e-06	0.000115	36	6	-1.3016	0.99975	1.0	1.0	998	0	-1.3016
Socs1	6	0.00025479	3.2146e-06	0.000115	37	5	-1.314	0.16237	0.42404	1.0	290	1	-1.314
Actr8	6	0.00026441	3.2146e-06	0.000115	38	6	-0.77482	0.99974	1.0	1.0	997	0	-0.77482
Rnaseh2b	6	0.0002665	3.2146e-06	0.000115	39	6	-1.4195	0.99203	0.99942	1.0	942	0	-1.4195
Aldoa	6	0.00027992	3.2146e-06	0.000115	40	6	-1.1658	0.99972	1.0	1.0	996	0	-1.1658
Slc35a1	6	0.00033459	3.2146e-06	0.000115	41	6	-0.97198	0.99643	0.99982	1.0	961	0	-0.97198
