id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Rnaseh2b	6	8.1863e-08	3.2146e-06	3.6e-05	1	6	-1.7005	0.99999	1.0	1.0	1017	0	-1.7005
Pcyt2	6	3.103e-07	3.2146e-06	3.6e-05	2	5	-1.1733	0.65033	0.78417	1.0	585	1	-1.1733
Bcs1l	6	5.2015e-06	3.2146e-06	3.6e-05	3	6	-1.1213	0.99999	1.0	1.0	1021	0	-1.1213
Ruvbl1	6	5.8438e-06	3.2146e-06	3.6e-05	4	6	-1.2549	0.99999	1.0	1.0	1020	0	-1.2549
Fitm2	6	8.1246e-06	3.2146e-06	3.6e-05	5	6	-0.84682	0.99999	1.0	1.0	1019	0	-0.84682
Gtpbp4	6	8.5204e-06	3.2146e-06	3.6e-05	6	6	-1.115	0.99999	1.0	1.0	1018	0	-1.115
Azin1	6	1.3957e-05	3.2146e-06	3.6e-05	7	6	-1.3277	0.99999	1.0	1.0	1016	0	-1.3277
Dohh	6	1.5598e-05	3.2146e-06	3.6e-05	8	6	-1.3245	0.99998	1.0	1.0	1015	0	-1.3245
Gclc	6	1.5846e-05	3.2146e-06	3.6e-05	9	6	-1.4099	0.99942	1.0	1.0	973	0	-1.4099
Pdss1	6	1.5984e-05	3.2146e-06	3.6e-05	10	6	-1.0927	0.99998	1.0	1.0	1014	0	-1.0927
Gale	6	1.9595e-05	3.2146e-06	3.6e-05	11	6	-0.99406	0.99998	1.0	1.0	1013	0	-0.99406
Elob	6	2.1926e-05	3.2146e-06	3.6e-05	12	6	-1.5339	0.99996	1.0	1.0	1007	0	-1.5339
Aldoa	6	2.2405e-05	3.2146e-06	3.6e-05	13	6	-1.4269	0.99998	1.0	1.0	1012	0	-1.4269
Zfp592	6	2.3845e-05	3.2146e-06	3.6e-05	14	6	-1.3068	0.99988	1.0	1.0	995	0	-1.3068
Rpl8	6	2.4972e-05	3.2146e-06	3.6e-05	15	6	-1.2798	0.99998	1.0	1.0	1011	0	-1.2798
Thap11	6	2.7472e-05	3.2146e-06	3.6e-05	16	6	-1.1675	0.99997	1.0	1.0	1010	0	-1.1675
Eif2b2	6	2.9038e-05	3.2146e-06	3.6e-05	17	6	-1.1409	0.99997	1.0	1.0	1009	0	-1.1409
Rps10	6	3.1139e-05	3.2146e-06	3.6e-05	18	6	-1.3879	0.99956	1.0	1.0	978	0	-1.3879
Dnlz	6	3.2569e-05	3.2146e-06	3.6e-05	19	6	-0.88998	0.99997	1.0	1.0	1008	0	-0.88998
Ndufaf8	6	3.504e-05	3.2146e-06	3.6e-05	20	5	-1.1775	0.98272	0.9986	1.0	857	0	-1.1775
Sys1	6	3.5631e-05	3.2146e-06	3.6e-05	21	6	-1.4934	0.99745	0.99996	1.0	928	0	-1.4934
Lamtor3	6	4.2439e-05	3.2146e-06	3.6e-05	22	6	-1.0329	0.99996	1.0	1.0	1006	0	-1.0329
Srsf10	6	5.1687e-05	3.2146e-06	3.6e-05	23	6	-1.0335	0.99661	0.99994	1.0	916	0	-1.0335
Rfk	6	5.3608e-05	3.2146e-06	3.6e-05	24	6	-0.84118	0.99995	1.0	1.0	1005	0	-0.84118
Dolk	6	6.0586e-05	3.2146e-06	3.6e-05	25	6	-0.91143	0.99883	1.0	1.0	950	0	-0.91143
Pes1	6	7.4883e-05	3.2146e-06	3.6e-05	26	6	-1.1689	0.99993	1.0	1.0	1004	0	-1.1689
