id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Ptpn2	6	2.5874e-13	3.2146e-06	0.001238	1	6	-1.4719	1.0	1.0	1.0	1021	0	-1.4719
Atg12	6	1.0888e-07	3.2146e-06	0.001238	2	6	-0.43069	1.0	1.0	1.0	1020	0	-0.43069
Chic2	6	1.2704e-07	3.2146e-06	0.001238	3	5	-0.60504	0.99979	0.99959	1.0	1016	0	-0.60504
Stub1	6	1.4604e-06	3.2146e-06	0.001238	4	6	-0.44043	1.0	1.0	1.0	1019	0	-0.44043
Pou2af1	6	1.063e-05	6.7507e-05	0.020792	5	6	-0.36286	0.99999	0.99996	1.0	1018	0	-0.36286
Kdsr	6	3.1867e-05	0.00022824	0.058581	6	5	-0.49974	0.99822	0.99768	1.0	1012	0	-0.49974
Usp22	6	5.8343e-05	0.00031182	0.0686	7	5	-0.35066	0.95796	0.95814	1.0	956	0	-0.35066
Eif3k	6	0.00012182	0.00074257	0.142946	8	4	-0.36274	0.79007	0.77804	1.0	776	1	-0.36274
Rcor1	6	0.00050022	0.002247	0.384488	9	5	-0.40905	0.99984	0.99969	1.0	1017	0	-0.40905
Xrn1	6	0.0007756	0.0034236	0.527228	10	4	-0.28285	0.8848	0.8744	1.0	870	0	-0.28285
Sec11a	6	0.00081647	0.0038672	0.541404	11	5	-0.27455	0.99698	0.99651	1.0	1009	0	-0.27455
Baz1b	6	0.0010946	0.0054038	0.693482	12	4	-0.36454	0.91905	0.91273	1.0	914	0	-0.36454
Sptssa	6	0.0015793	0.0076347	0.904417	13	4	-0.30251	0.38315	0.47977	1.0	455	2	-0.30251
Tial1	6	0.0023021	0.0097306	0.944962	14	3	-0.19664	0.50968	0.58581	1.0	572	1	-0.19664
Itpk1	6	0.0026338	0.010123	0.944962	15	3	-0.2306	0.99304	0.99252	1.0	1002	0	-0.2306
Cldn15	6	0.0031057	0.010425	0.944962	16	4	-0.24029	0.88091	0.87266	1.0	864	0	-0.24029
Clcc1	6	0.0031728	0.010431	0.944962	17	3	-0.27451	0.99885	0.99841	1.0	1015	0	-0.27451
Socs1	6	0.0040741	0.013222	1.0	18	4	-0.38121	0.39136	0.49508	1.0	465	1	-0.38121
Sirpb1c	6	0.0043462	0.014353	1.0	19	2	0.072153	0.17898	0.28947	1.0	277	2	0.072153
Vps13d	6	0.0054643	0.018571	1.0	20	2	0.085661	0.027174	0.047425	0.820614	85	3	0.085661
Zpld2	6	0.0064055	0.021258	1.0	21	3	-0.18154	0.40835	0.5235	1.0	483	2	-0.18154
Kat6a	6	0.0066585	0.021406	1.0	22	3	-0.24402	0.25924	0.36114	1.0	348	1	-0.24402
Cul4b	6	0.0068667	0.021412	1.0	23	4	-0.25964	0.99854	0.99811	1.0	1013	0	-0.25964
Setd5	6	0.0073473	0.022422	1.0	24	2	-0.077527	0.95585	0.95627	1.0	952	0	-0.077527
Ppp6r3	6	0.0081985	0.023946	1.0	25	3	-0.17148	0.30045	0.38334	1.0	389	2	-0.17148
Elob	6	0.0082441	0.024273	1.0	26	4	-0.32253	0.49068	0.58334	1.0	560	1	-0.32253
Zmiz1	6	0.0093727	0.026421	1.0	27	4	-0.22608	0.61126	0.64136	1.0	638	1	-0.22608
Pcgf1	6	0.0097718	0.027925	1.0	28	4	-0.22054	0.99082	0.99007	1.0	995	0	-0.22054
Kpna4	6	0.0098734	0.02835	1.0	29	4	-0.20005	0.91278	0.91021	1.0	906	0	-0.20005
Plg	6	0.0098986	0.028356	1.0	30	3	-0.092061	0.28746	0.37939	1.0	372	2	-0.092061
B4galt1	6	0.01001	0.029211	1.0	31	4	-0.24466	0.99273	0.9921	1.0	1001	0	-0.24466
Lpar2	6	0.010322	0.029488	1.0	32	4	-0.2012	0.99457	0.99406	1.0	1005	0	-0.2012
Gm7735	6	0.010357	0.029488	1.0	33	4	-0.38587	0.82549	0.80802	1.0	812	0	-0.38587
Setdb1	6	0.010601	0.029848	1.0	34	4	-0.34174	0.96725	0.96507	1.0	966	0	-0.34174
Rap2c	6	0.010713	0.030233	1.0	35	4	-0.20306	0.95713	0.95751	1.0	955	0	-0.20306
Prpf39	6	0.011105	0.032136	1.0	36	3	-0.19513	0.71258	0.69767	1.0	712	1	-0.19513
Lgals3bp	6	0.011137	0.032143	1.0	37	4	-0.16015	0.82996	0.8123	1.0	817	0	-0.16015
Mrap	6	0.011602	0.033679	1.0	38	4	-0.19458	0.13028	0.21082	1.0	224	2	-0.19458
Zbtb7a	6	0.01188	0.034123	1.0	39	2	-0.22934	0.95838	0.95878	1.0	957	0	-0.22934
Dhdds	6	0.011909	0.034123	1.0	40	4	-0.32705	0.61082	0.64136	1.0	637	1	-0.32705
Mrpl33	6	0.011948	0.034129	1.0	41	4	-0.26146	0.2896	0.3794	1.0	377	1	-0.26146
Prl3d3	6	0.012006	0.034129	1.0	42	3	-0.084612	0.87776	0.86916	1.0	858	0	-0.084612
Keap1	6	0.01242	0.041472	1.0	43	4	-0.21074	0.96045	0.96013	1.0	960	0	-0.21074
Dlx5	6	0.012992	0.041478	1.0	44	2	0.040814	0.14134	0.22513	1.0	238	2	0.040814
Cela3a	7	0.013132	0.038533	1.0	45	3	-0.15793	0.41095	0.50646	1.0	485	2	-0.15793
Prmt7	6	0.01332	0.041767	1.0	46	4	-0.29297	0.9988	0.9984	1.0	1014	0	-0.29297
Sp9	6	0.013458	0.042224	1.0	47	3	-0.16063	0.98237	0.98234	1.0	983	0	-0.16063
Phf6	6	0.014619	0.045156	1.0	48	4	-0.20263	0.92549	0.9186	1.0	924	0	-0.20263
Slc52a2	6	0.014904	0.045612	1.0	49	1	-0.053142	0.28814	0.3794	1.0	374	1	-0.053142
Ackr4	1	0.014917	0.015761	1.0	50	1	-0.44476	0.98508	0.98424	1.0	989	0	-0.44476
Msl3l2	6	0.015636	0.046403	1.0	51	2	0.070512	0.64232	0.65978	1.0	658	1	0.070512
Vmn1r60	6	0.015859	0.046969	1.0	52	1	-0.086582	0.68923	0.68624	1.0	696	1	-0.086582
Mrpl2	6	0.016449	0.047367	1.0	53	3	-0.21928	0.55829	0.62447	1.0	603	1	-0.21928
Tmem92	6	0.016533	0.047702	1.0	54	4	-0.16564	0.42814	0.54627	1.0	504	1	-0.16564
Sarnp	6	0.017478	0.058657	1.0	55	3	-0.17139	0.65206	0.66688	1.0	666	1	-0.17139
Pomk	6	0.017767	0.058663	1.0	56	3	-0.14627	0.90256	0.89982	1.0	886	0	-0.14627
Srp9	6	0.018159	0.060599	1.0	57	3	-0.20504	0.92082	0.91386	1.0	917	0	-0.20504
B2m	6	0.018448	0.061479	1.0	58	2	-0.092047	0.63234	0.6552	1.0	651	1	-0.092047
Wdr36	6	0.01872	0.063524	1.0	59	1	-0.065098	0.13278	0.21223	1.0	227	1	-0.065098
Tomm40	6	0.0192	0.065864	1.0	60	4	-0.22319	0.46578	0.56966	1.0	548	2	-0.22319
Pramel50	6	0.019471	0.066906	1.0	61	4	-0.21316	0.4078	0.52146	1.0	482	1	-0.21316
Adss	6	0.019672	0.067941	1.0	62	1	-0.02428	0.19046	0.2991	1.0	291	2	-0.02428
Hdac7	5	0.02038	0.06227	1.0	63	3	-0.17387	0.78952	0.77405	1.0	775	0	-0.17387
Atic	6	0.020651	0.068236	1.0	64	2	0.021408	0.22062	0.32582	1.0	315	2	0.021408
Rp1	6	0.022125	0.075559	1.0	65	3	-0.17852	0.75521	0.7382	1.0	741	1	-0.17852
Xrcc5	7	0.023673	0.075579	1.0	66	4	-0.19225	0.38087	0.4809	1.0	453	1	-0.19225
hCD19	6	0.023815	0.079308	1.0	67	3	-0.040467	0.64314	0.65979	1.0	659	1	-0.040467
Vmn2r50	6	0.024362	0.082008	1.0	68	3	-0.1277	0.83988	0.82397	1.0	825	0	-0.1277
Slc26a1	6	0.024421	0.082008	1.0	69	3	-0.13845	0.36378	0.45825	1.0	442	2	-0.13845
Ing5	6	0.024453	0.082008	1.0	70	3	-0.057957	0.75967	0.74287	1.0	744	1	-0.057957
Czib	1	0.025722	0.026942	1.0	71	1	-0.44238	0.97428	0.97306	1.0	974	0	-0.44238
Duxbl2	6	0.025752	0.082014	1.0	72	3	-0.14908	0.98078	0.98124	1.0	978	0	-0.14908
Ccdc71l	6	0.027776	0.08537	1.0	73	3	-0.18313	0.99433	0.99389	1.0	1004	0	-0.18313
Sparc	6	0.028206	0.085827	1.0	74	1	-0.013621	0.64355	0.65979	1.0	660	1	-0.013621
Ptma	6	0.028275	0.085827	1.0	75	3	-0.21133	0.40655	0.52146	1.0	479	1	-0.21133
Sdhaf3	6	0.02837	0.085827	1.0	76	3	-0.24621	0.99517	0.99456	1.0	1007	0	-0.24621
Cdk10	6	0.029151	0.088109	1.0	77	1	-0.019948	0.45387	0.55788	1.0	537	2	-0.019948
Nsmce4a	6	0.030718	0.094892	1.0	78	3	-0.3404	0.98942	0.98923	1.0	993	0	-0.3404
Mrps33	6	0.032078	0.095413	1.0	79	2	-0.071742	0.3533	0.45324	1.0	428	1	-0.071742
1700019N19Rik	6	0.032921	0.096609	1.0	80	1	0.034354	0.67261	0.68383	1.0	683	1	0.034354
Zfp316	6	0.033861	0.097766	1.0	81	2	-0.089426	0.73732	0.71429	1.0	729	1	-0.089426
Eed	6	0.033945	0.097766	1.0	82	3	-0.20117	0.97153	0.96837	1.0	972	0	-0.20117
Lce3e	6	0.035401	0.10035	1.0	83	3	-0.057415	0.71155	0.69767	1.0	710	1	-0.057415
Ido2	6	0.035628	0.1009	1.0	84	3	-0.16477	0.82459	0.80801	1.0	811	0	-0.16477
Cct5	6	0.03574	0.10091	1.0	85	1	0.13758	0.06884	0.11093	1.0	136	3	0.13758
Chordc1	6	0.036679	0.10304	1.0	86	3	-0.12948	0.22858	0.33221	1.0	325	2	-0.12948
Plekho2	6	0.03753	0.10532	1.0	87	2	0.039988	0.27344	0.37576	1.0	363	2	0.039988
Dhrs7c	6	0.037593	0.10532	1.0	88	3	-0.043676	0.32032	0.4032	1.0	403	1	-0.043676
