id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Pak2	6	2.0209e-11	3.2146e-06	0.001238	1	5	-1.5421	1.0	1.0	1.0	1018	0	-1.5421
Sipa1	6	3.0752e-09	3.2146e-06	0.001238	2	5	-0.99345	1.0	1.0	1.0	1019	0	-0.99345
Capzb	6	1.0571e-08	3.2146e-06	0.001238	3	6	-1.483	1.0	1.0	1.0	1021	0	-1.483
Fitm2	6	2.1647e-07	3.2146e-06	0.001238	4	6	-1.1441	1.0	1.0	1.0	1020	0	-1.1441
Ubr4	6	5.0172e-06	9.6438e-06	0.002122	5	5	-0.96448	0.99992	0.99995	1.0	1014	0	-0.96448
Irf1	6	5.9052e-06	9.6438e-06	0.002122	6	3	-0.95561	0.80564	0.77883	1.0	787	0	-0.95561
Tlnrd1	6	8.4074e-06	9.6438e-06	0.002122	7	5	-1.0452	0.98078	0.98619	1.0	979	0	-1.0452
Ptpn2	6	4.233e-05	3.5361e-05	0.006807	8	4	-1.2196	0.98482	0.99042	1.0	981	0	-1.2196
Pkn1	6	0.00016439	0.00036968	0.040979	9	4	-0.67778	0.99999	1.0	1.0	1016	0	-0.67778
Rnf31	6	0.00016793	0.00036968	0.040979	10	4	-0.74406	0.99998	0.99998	1.0	1015	0	-0.74406
Cnot8	6	0.00018646	0.00038254	0.040979	11	4	-0.64929	0.97672	0.9819	1.0	970	0	-0.64929
Ifngr1	6	0.00021638	0.00038897	0.040979	12	4	-1.1551	0.99999	1.0	1.0	1017	0	-1.1551
H2-T23	6	0.00023023	0.0003954	0.040979	13	4	-1.1311	0.97722	0.98219	1.0	972	0	-1.1311
Sik3	6	0.00026582	0.00042111	0.040979	14	4	-0.86892	0.99824	0.99875	1.0	1008	0	-0.86892
Pou2af1	6	0.00030936	0.00045326	0.040979	15	3	-0.58907	0.99964	0.99978	1.0	1013	0	-0.58907
Zbtb7a	6	0.00036757	0.00047898	0.040979	16	4	-0.67845	0.39328	0.42994	1.0	417	1	-0.67845
Ttc9c	6	0.00037727	0.00047898	0.040979	17	3	-0.46725	0.91964	0.92428	1.0	901	0	-0.46725
Kat6a	6	0.00038389	0.00047898	0.040979	18	3	-0.78743	0.98656	0.99168	1.0	987	0	-0.78743
Aebp2	6	0.0005486	0.00053684	0.042822	19	4	-0.76243	0.95851	0.96688	1.0	948	0	-0.76243
Lamtor3	6	0.00056579	0.00055613	0.042822	20	4	-0.93807	0.23325	0.2942	1.0	310	1	-0.93807
Jak2	6	0.00082675	0.00080687	0.05917	21	3	-0.80575	0.99881	0.9991	1.0	1009	0	-0.80575
Usp22	6	0.0013018	0.0011605	0.081233	22	2	-0.42377	0.63402	0.61691	1.0	614	1	-0.42377
Ube2d3	6	0.0016868	0.0017712	0.114068	23	3	-0.44652	0.55927	0.5505	1.0	535	1	-0.44652
Ube2m	6	0.0019033	0.0017777	0.114068	24	3	-0.741	0.96213	0.97197	1.0	952	0	-0.741
Med16	6	0.0037481	0.0053716	0.307072	25	3	-0.6817	0.98016	0.98506	1.0	977	0	-0.6817
Stat1	6	0.0042905	0.0059502	0.307072	26	3	-0.70188	0.70356	0.67191	1.0	693	0	-0.70188
Vmn2r14	6	0.0048799	0.0065546	0.307072	27	3	-0.50012	0.99717	0.99804	1.0	1007	0	-0.50012
Tdo2	6	0.0056662	0.006561	0.307072	28	3	-0.67805	0.62343	0.6169	1.0	603	1	-0.67805
Odr4	6	0.0059706	0.006561	0.307072	29	3	-0.83153	0.87742	0.87465	1.0	857	0	-0.83153
Mef2c	6	0.0060017	0.006561	0.307072	30	2	-0.64645	0.79734	0.77326	1.0	776	0	-0.64645
Gm9564	1	0.0062087	0.0046644	0.287327	31	1	-1.4404	0.99379	0.99534	1.0	1000	0	-1.4404
Zbtb8os	6	0.0066585	0.0069725	0.307072	32	2	-0.35224	0.98145	0.98729	1.0	980	0	-0.35224
Rbck1	6	0.0069869	0.0069789	0.307072	33	3	-0.58848	0.97941	0.98475	1.0	974	0	-0.58848
Zfp592	6	0.0071156	0.0069789	0.307072	34	3	-0.8292	0.9994	0.99966	1.0	1012	0	-0.8292
Pqbp1	6	0.0079628	0.016205	0.632167	35	2	-0.28386	0.59377	0.58403	1.0	569	1	-0.28386
Ube2e1	6	0.0085324	0.017195	0.632167	36	3	-0.61092	0.99907	0.99931	1.0	1011	0	-0.61092
Sarnp	6	0.0088746	0.017349	0.632167	37	3	-0.72303	0.93335	0.93921	1.0	916	0	-0.72303
Esp18	6	0.0090739	0.017356	0.632167	38	3	-0.20795	0.079929	0.137	1.0	137	1	-0.20795
Kdm8	6	0.0093269	0.017645	0.632167	39	3	-0.5873	0.96959	0.97681	1.0	959	0	-0.5873
Ikbkg	6	0.009602	0.017645	0.632167	40	2	-0.34177	0.98804	0.99229	1.0	991	0	-0.34177
Pbld2	1	0.0099178	0.0060917	0.307072	41	1	-1.1583	0.99008	0.99391	1.0	995	0	-1.1583
Rap2c	6	0.01188	0.017651	0.632167	42	2	-0.56891	0.99401	0.99631	1.0	1002	0	-0.56891
Fbxl5	6	0.013168	0.017651	0.632167	43	2	-0.63372	0.2025	0.26775	1.0	276	1	-0.63372
Oaf	6	0.0137	0.018339	0.641877	44	2	-0.1804	0.68666	0.66431	1.0	674	0	-0.1804
Ifne	6	0.014654	0.026646	0.871184	45	2	-0.13685	0.089814	0.1439	1.0	155	1	-0.13685
Fgfbp1	6	0.014904	0.027154	0.871184	46	1	-0.05908	0.096058	0.15157	1.0	162	1	-0.05908
H1f1	6	0.015212	0.027154	0.871184	47	2	-0.12381	0.096947	0.15157	1.0	163	1	-0.12381
Shoc2	6	0.017767	0.036611	0.985217	48	1	-0.57495	0.86751	0.86598	1.0	848	0	-0.57495
Tm9sf3	6	0.018448	0.039003	0.985217	49	2	-0.39128	0.9124	0.91249	1.0	893	0	-0.39128
Baz1b	6	0.020329	0.042423	0.985217	50	2	0.33533	0.022841	0.030381	0.708896	63	3	0.33533
Gon7	6	0.021574	0.042423	0.985217	51	2	-0.27839	0.21159	0.27864	1.0	287	2	-0.27839
Slc22a23	6	0.021793	0.042423	0.985217	52	2	-0.3269	0.93395	0.94202	1.0	918	0	-0.3269
Cdc7	6	0.022458	0.042423	0.985217	53	2	-0.12595	0.53477	0.53374	1.0	514	1	-0.12595
Gspt1	6	0.023132	0.04243	0.985217	54	2	-0.63968	0.66936	0.64893	1.0	653	0	-0.63968
Tmprss7	6	0.023473	0.04243	0.985217	55	1	0.083364	0.083534	0.14034	1.0	145	1	0.083364
Slc28a2	6	0.024421	0.04243	0.985217	56	1	0.43972	0.051494	0.074479	1.0	110	3	0.43972
Strada	6	0.024506	0.04243	0.985217	57	2	-0.39858	0.64924	0.62119	1.0	634	0	-0.39858
Mrpl47	6	0.02468	0.04243	0.985217	58	2	-0.46936	0.8693	0.86752	1.0	849	0	-0.46936
Siglec1	6	0.025369	0.04243	0.985217	59	1	-0.016954	0.45842	0.47981	1.0	459	1	-0.016954
Smc4	6	0.026093	0.04351	0.985217	60	2	0.050784	0.011506	0.017561	0.530285	48	2	0.050784
Zdhhc15	6	0.026272	0.04351	0.985217	61	2	-0.30922	0.86333	0.86061	1.0	845	0	-0.30922
Cenpv	1	0.026851	0.019966	0.683278	62	1	-1.1393	0.97315	0.98003	1.0	966	0	-1.1393
St8sia4	6	0.027261	0.04351	0.985217	63	2	-0.14752	0.12568	0.18603	1.0	196	2	-0.14752
Jak1	6	0.027906	0.043516	0.985217	64	2	-0.67611	0.93455	0.94294	1.0	919	0	-0.67611
Socs1	6	0.028206	0.043516	0.985217	65	2	-0.40967	0.66159	0.63298	1.0	647	0	-0.40967
Chic2	6	0.028646	0.043516	0.985217	66	2	-0.46935	0.27492	0.31815	1.0	340	1	-0.46935
Rcor1	6	0.029961	0.044538	0.985217	67	2	-0.43614	0.11886	0.176	1.0	185	2	-0.43614
Ndufs2	6	0.030532	0.044545	0.985217	68	2	-0.59028	0.2073	0.27586	1.0	282	1	-0.59028
Uba3	6	0.031301	0.045818	0.985217	69	2	-0.73351	0.9207	0.92428	1.0	904	0	-0.73351
Sprtn	6	0.031494	0.045818	0.985217	70	2	-0.40825	0.97651	0.9819	1.0	968	0	-0.40825
Map3k7	6	0.031979	0.047091	0.993422	71	1	-0.57659	0.93505	0.94294	1.0	921	0	-0.57659
Vmn1r220	6	0.033855	0.048531	0.993695	72	2	-0.28842	0.8115	0.78684	1.0	793	0	-0.28842
Vmn1r163	6	0.034055	0.048531	0.993695	73	2	-0.85581	0.98583	0.99134	1.0	985	0	-0.85581
Zfp866	6	0.038579	0.051463	0.993695	74	2	0.2765	0.57941	0.57575	1.0	555	1	0.2765
Caprin1	6	0.040424	0.054607	0.993695	75	1	-0.69724	0.98517	0.99055	1.0	983	0	-0.69724
Cela3a	7	0.040483	0.055777	0.993695	76	1	-0.22115	0.30369	0.37683	1.0	364	1	-0.22115
Aldoc	6	0.042292	0.056297	0.993695	77	2	0.17788	0.40968	0.44225	1.0	428	1	0.17788
Crp	6	0.042454	0.056297	0.993695	78	2	-0.088804	0.62257	0.6169	1.0	602	1	-0.088804
Cyp2b23	6	0.042673	0.056297	0.993695	79	2	-0.114	0.62642	0.6169	1.0	605	1	-0.114
Dhrs7c	6	0.045089	0.056304	0.993695	80	1	-0.15273	0.84831	0.83968	1.0	828	0	-0.15273
Atg12	6	0.04602	0.056304	0.993695	81	2	-0.043177	0.24863	0.31392	1.0	324	1	-0.043177
Slfn14	1	0.046363	0.036772	0.985217	82	1	-0.79339	0.95364	0.96323	1.0	940	0	-0.79339
Bmi1	6	0.047623	0.059596	0.993695	83	2	-0.54086	0.98688	0.99168	1.0	988	0	-0.54086
Spin2d	6	0.048779	0.061293	0.993695	84	2	-0.36926	0.39008	0.42598	1.0	416	1	-0.36926
Slc35a1	6	0.048807	0.061293	0.993695	85	1	-0.50754	0.13106	0.19017	1.0	205	1	-0.50754
Mrps18b	6	0.050415	0.061293	0.993695	86	2	-0.12211	0.092494	0.14391	1.0	157	1	-0.12211
Cyp2c69	6	0.050662	0.061293	0.993695	87	1	-0.28014	0.041359	0.058239	0.92462	95	1	-0.28014
Supv3l1	6	0.051597	0.061293	0.993695	88	2	-0.51695	0.29685	0.33022	1.0	359	1	-0.51695
Mbtd1	6	0.052514	0.061299	0.993695	89	1	-0.2294	0.43599	0.45479	1.0	446	1	-0.2294
