id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Pak2	6	2.3624e-11	3.2146e-06	0.00165	1	5	-2.1447	0.99992	0.99996	1.0	1019	0	-2.1447
Fitm2	6	4.826e-07	3.2146e-06	0.00165	2	4	-2.7463	1.0	1.0	1.0	1021	0	-2.7463
Ptpn2	6	0.00075782	0.00011251	0.043317	3	3	-1.5133	0.61038	0.60809	1.0	622	0	-1.5133
Rpl8	6	0.0012582	0.00040826	0.077833	4	2	-0.35709	0.046479	0.079462	1.0	91	2	-0.35709
Rpl38	6	0.0014393	0.00050469	0.077833	5	3	-1.5905	0.41279	0.43592	1.0	443	1	-1.5905
Hacd3	1	0.0016933	3.2146e-06	0.00165	6	1	-2.2907	0.99831	1.0	1.0	1016	0	-2.2907
Mbtd1	6	0.001811	0.00062685	0.077833	7	3	-0.90067	0.46363	0.47409	1.0	479	1	-0.90067
Cyp2b23	6	0.0018808	0.00063328	0.077833	8	2	-0.48589	0.19445	0.26916	1.0	274	1	-0.48589
Mrpl33	6	0.0019792	0.00063328	0.077833	9	3	-1.016	0.92198	0.91514	1.0	941	0	-1.016
Rpl13a	6	0.0020374	0.00069114	0.077833	10	3	-1.6465	0.93739	0.93255	1.0	951	0	-1.6465
Rps3	6	0.0020967	0.00069114	0.077833	11	2	-0.53026	0.71632	0.70963	1.0	729	0	-0.53026
Zbtb7a	6	0.0024165	0.00069757	0.077833	12	1	-0.59463	0.7771	0.76496	1.0	780	0	-0.59463
Ebf1	6	0.0028119	0.0009033	0.077833	13	2	-1.1923	0.59102	0.59537	1.0	607	1	-1.1923
Vars2	6	0.0029409	0.0009033	0.077833	14	2	-1.2376	0.99319	0.9943	1.0	1006	0	-1.2376
Ube2l3	6	0.0032755	0.0009033	0.077833	15	2	-0.10194	0.65765	0.66441	1.0	671	0	-0.10194
Tecr	6	0.0033818	0.0009033	0.077833	16	2	-1.4337	0.99861	0.999	1.0	1018	0	-1.4337
Vmn1r253	6	0.0041486	0.0009033	0.077833	17	2	-0.49668	0.9807	0.9759	1.0	998	0	-0.49668
Capzb	6	0.0053099	0.00090973	0.077833	18	1	-0.63682	0.46247	0.47409	1.0	478	1	-0.63682
Hscb	6	0.0062728	0.0011862	0.087459	19	1	-0.22821	0.24786	0.30402	1.0	327	1	-0.22821
Elob	6	0.0062793	0.0011862	0.087459	20	2	-1.0236	0.95657	0.95155	1.0	968	0	-1.0236
Cdc7	6	0.006755	0.0011926	0.087459	21	2	-0.48845	0.96623	0.95937	1.0	982	0	-0.48845
Prkch	6	0.007235	0.0014626	0.090495	22	1	-0.35532	0.98549	0.98446	1.0	1001	0	-0.35532
Sik3	6	0.0081963	0.0014626	0.090495	23	1	0.063938	0.9207	0.91411	1.0	939	0	0.063938
Pou2af1	6	0.0091569	0.0014691	0.090495	24	1	-0.49161	0.15067	0.21659	1.0	218	2	-0.49161
Cnot8	6	0.0092628	0.0014691	0.090495	25	2	0.001485	0.52911	0.53999	1.0	543	1	0.001485
Map3k7	6	0.0098312	0.0019448	0.100165	26	2	-1.0158	0.97735	0.97238	1.0	995	0	-1.0158
Zfp36l2	6	0.011076	0.0019448	0.100165	27	1	0.1169	0.007235	0.010399	0.615956	26	2	0.1169
Cx3cr1	6	0.012905	0.0019513	0.100165	28	2	-0.29041	0.84051	0.83627	1.0	855	0	-0.29041
Rpl37rt	6	0.012992	0.0019513	0.100165	29	2	-1.018	0.90799	0.90265	1.0	922	0	-1.018
Gsdmc2	6	0.013168	0.0019513	0.100165	30	2	-1.2657	0.66432	0.67195	1.0	678	0	-1.2657
Scgb1b2	6	0.014241	0.010624	0.505096	31	2	-0.34433	0.80883	0.79593	1.0	820	0	-0.34433
Rap2c	6	0.014654	0.010631	0.505096	32	2	-1.1943	0.99994	0.99997	1.0	1020	0	-1.1943
Rack1	6	0.015353	0.011151	0.505096	33	2	-1.2922	0.22702	0.28628	1.0	313	1	-1.2922
Socs1	6	0.015494	0.011151	0.505096	34	2	-1.2285	0.93892	0.93347	1.0	955	0	-1.2285
Adamts18	6	0.01872	0.02077	0.576046	35	1	0.2614	0.28595	0.3216	1.0	354	1	0.2614
Sdhd	6	0.019535	0.021393	0.576046	36	2	-0.42884	0.4165	0.43593	1.0	446	1	-0.42884
Kat6a	6	0.019672	0.0214	0.576046	37	2	-0.68421	0.78689	0.7759	1.0	793	0	-0.68421
Rnf223	6	0.020624	0.022917	0.576046	38	1	0.268	0.076312	0.10733	1.0	131	2	0.268
Rpl37	6	0.0213	0.023862	0.576046	39	2	-0.32673	0.65606	0.66441	1.0	670	0	-0.32673
Tmx2	6	0.021628	0.023862	0.576046	40	2	-0.76254	0.94041	0.9366	1.0	957	0	-0.76254
Sap18	6	0.021793	0.023862	0.576046	41	2	-0.43483	0.3154	0.33875	1.0	376	1	-0.43483
Siglec1	6	0.024421	0.025714	0.576046	42	1	0.44813	0.18607	0.25907	1.0	263	2	0.44813
Tmprss7	6	0.024506	0.02572	0.576046	43	2	-0.41217	0.95335	0.94752	1.0	966	0	-0.41217
Tti1	6	0.024855	0.02572	0.576046	44	2	-0.41159	0.34314	0.36995	1.0	395	1	-0.41159
Rps10	6	0.025369	0.02572	0.576046	45	1	-0.93895	0.91761	0.91168	1.0	935	0	-0.93895
Fbxl5	6	0.025914	0.026562	0.576046	46	2	-1.2331	0.99851	0.9988	1.0	1017	0	-1.2331
H2ac6	6	0.026272	0.026562	0.576046	47	2	-0.36265	0.75996	0.73821	1.0	767	0	-0.36265
H2-K1	6	0.026315	0.026562	0.576046	48	1	0.46266	0.054721	0.090893	1.0	105	2	0.46266
Tardbp	6	0.026451	0.026562	0.576046	49	2	-0.48019	0.083307	0.11753	1.0	140	2	-0.48019
Uba3	6	0.027539	0.026569	0.576046	50	2	-0.72302	0.89196	0.8958	1.0	912	0	-0.72302
Dhdds	6	0.027722	0.026569	0.576046	51	2	-0.37799	0.22389	0.28627	1.0	310	1	-0.37799
Fam181a	6	0.028206	0.0277	0.576046	52	1	-0.47378	0.24939	0.30402	1.0	328	1	-0.47378
Vmn1r143	6	0.02846	0.0277	0.576046	53	2	-0.78103	0.26524	0.30839	1.0	340	1	-0.78103
Prpf4	6	0.029151	0.0277	0.576046	54	1	-0.73052	0.91086	0.9052	1.0	925	0	-0.73052
BC080696	6	0.029582	0.027707	0.576046	55	2	-0.48696	0.21524	0.28197	1.0	302	1	-0.48696
Vmn1r243	6	0.030723	0.028896	0.576046	56	2	-0.95072	0.97498	0.97022	1.0	991	0	-0.95072
Gon7	6	0.031883	0.028896	0.576046	57	2	-0.30909	0.81673	0.80317	1.0	828	0	-0.30909
Vmn1r260	6	0.031979	0.028896	0.576046	58	1	-0.072599	0.45376	0.46129	1.0	468	1	-0.072599
Mrps33	6	0.032921	0.028896	0.576046	59	1	-0.85249	0.87018	0.86694	1.0	888	0	-0.85249
Siva1	6	0.03574	0.028896	0.576046	60	1	0.032763	0.88827	0.89125	1.0	908	0	0.032763
Sparc	6	0.036679	0.028896	0.576046	61	1	-0.1608	0.96995	0.96305	1.0	987	0	-0.1608
Ube2m	6	0.038553	0.028896	0.576046	62	1	-0.42324	0.89028	0.89274	1.0	911	0	-0.42324
Nosip	6	0.040424	0.028903	0.576046	63	1	-0.06749	0.75848	0.73821	1.0	765	0	-0.06749
Tulp4	6	0.043225	0.028903	0.576046	64	1	0.2308	0.69575	0.69249	1.0	709	0	0.2308
Nudt7	6	0.044158	0.028903	0.576046	65	1	-0.24125	0.39264	0.40537	1.0	431	1	-0.24125
Efnb1	6	0.045089	0.028903	0.576046	66	1	-0.43263	0.54791	0.56129	1.0	566	1	-0.43263
Nup88	6	0.04602	0.028903	0.576046	67	1	-0.36922	0.53477	0.5444	1.0	549	1	-0.36922
Rpl23	6	0.047879	0.028903	0.576046	68	1	-0.41234	0.78502	0.77315	1.0	791	0	-0.41234
Setdb1	6	0.048807	0.028903	0.576046	69	1	-0.48107	0.49998	0.50875	1.0	511	1	-0.48107
Aebp2	6	0.050662	0.036393	0.576046	70	1	-0.6094	0.93854	0.93347	1.0	954	0	-0.6094
Gtdc1	6	0.051588	0.036393	0.576046	71	1	-0.45627	0.93067	0.92638	1.0	945	0	-0.45627
Tmem267	6	0.052514	0.036393	0.576046	72	1	0.12649	0.63943	0.64069	1.0	654	0	0.12649
Caprin1	6	0.053438	0.036393	0.576046	73	1	-0.93963	0.97052	0.96484	1.0	988	0	-0.93963
Gins3	6	0.055285	0.036393	0.576046	74	1	0.50613	0.073827	0.10402	1.0	126	2	0.50613
Tomm40	6	0.056208	0.036393	0.576046	75	1	0.55296	0.71052	0.70628	1.0	725	0	0.55296
Psmb7	6	0.05805	0.036393	0.576046	76	1	0.15077	0.84009	0.83627	1.0	854	0	0.15077
Psmb3	6	0.058971	0.036393	0.576046	77	1	0.082886	0.72003	0.71292	1.0	735	0	0.082886
Rasgrp2	6	0.05989	0.036393	0.576046	78	1	0.64382	0.18797	0.25907	1.0	266	1	0.64382
Sipa1	6	0.060809	0.036393	0.576046	79	1	-0.29467	0.81791	0.80549	1.0	829	0	-0.29467
Noc2l	6	0.061727	0.036393	0.576046	80	1	-0.62566	0.57847	0.57823	1.0	592	1	-0.62566
Nudt9	6	0.062644	0.036393	0.576046	81	1	0.14269	0.78928	0.77591	1.0	797	0	0.14269
Ndufs7	6	0.06356	0.036393	0.576046	82	1	0.60344	0.11107	0.15521	1.0	171	1	0.60344
Ubr4	6	0.064476	0.036393	0.576046	83	1	-0.56743	0.93171	0.92953	1.0	946	0	-0.56743
Ing5	6	0.065391	0.036399	0.576046	84	1	-0.59208	0.7467	0.729	1.0	757	0	-0.59208
Duxbl1	6	0.067219	0.036399	0.576046	85	1	-0.082186	0.29973	0.32597	1.0	364	1	-0.082186
Btbd35f4	6	0.068131	0.036399	0.576046	86	1	-1.0723	0.57373	0.57822	1.0	589	1	-1.0723
Rbbp4	6	0.070865	0.036399	0.576046	87	1	-0.75514	0.72369	0.71293	1.0	737	0	-0.75514
Ube2g2	6	0.071775	0.036399	0.576046	88	1	-0.25337	0.52756	0.53999	1.0	542	1	-0.25337
Riok2	6	0.072684	0.036399	0.576046	89	1	0.27025	0.21997	0.28627	1.0	306	1	0.27025
Mrps18b	6	0.073592	0.036399	0.576046	90	1	-0.3866	0.25015	0.30403	1.0	329	1	-0.3866
Gatd1	6	0.074499	0.036399	0.576046	91	1	0.19357	0.49562	0.50438	1.0	508	1	0.19357
Dcp2	6	0.075406	0.036399	0.576046	92	1	-0.098217	0.12372	0.17074	1.0	188	2	-0.098217
Ppil1	6	0.077217	0.036399	0.576046	93	1	0.16925	0.20041	0.28196	1.0	288	2	0.16925
Zfp966	6	0.079026	0.036399	0.576046	94	1	0.039588	0.35666	0.37443	1.0	403	1	0.039588
Ptma	6	0.081733	0.044506	0.576046	95	1	0.2764	0.70039	0.69249	1.0	716	0	0.2764
Xrcc3	6	0.083534	0.044506	0.576046	96	1	0.17701	0.18226	0.25472	1.0	256	1	0.17701
Pam16	6	0.08623	0.044506	0.576046	97	1	-0.050591	0.69467	0.69249	1.0	708	0	-0.050591
Tns3	6	0.088023	0.044506	0.576046	98	1	0.35241	0.49617	0.50439	1.0	509	1	0.35241
Rpia	6	0.088919	0.044506	0.576046	99	1	-0.74398	0.48736	0.48258	1.0	499	1	-0.74398
Prss50	6	0.089814	0.044506	0.576046	100	1	-0.87157	0.57231	0.57822	1.0	588	1	-0.87157
Hpgds	1	0.090711	0.074482	0.679157	101	0	-1.1252	0.90929	0.92552	1.0	923	0	-1.1252
Rlf	6	0.091602	0.044506	0.576046	102	1	-0.46687	0.1532	0.2166	1.0	222	1	-0.46687
Cpt2	6	0.093386	0.044506	0.576046	103	1	-0.38609	0.86552	0.85834	1.0	884	0	-0.38609
Egfr	6	0.094278	0.044506	0.576046	104	1	-0.014418	0.67433	0.68596	1.0	690	0	-0.014418
Med13l	6	0.095168	0.044506	0.576046	105	1	-0.42968	0.568	0.57006	1.0	586	1	-0.42968
Tlnrd1	6	0.096058	0.044506	0.576046	106	1	-0.16865	0.68666	0.69248	1.0	697	0	-0.16865
Keap1	6	0.096947	0.044513	0.576046	107	1	-0.32375	0.49398	0.50017	1.0	506	1	-0.32375
Ldlrap1	6	0.098723	0.044513	0.576046	108	1	0.7204	0.027579	0.040501	0.92316	64	3	0.7204
Wwp1	6	0.09961	0.044513	0.576046	109	1	-0.44724	0.95699	0.95232	1.0	969	0	-0.44724
Cbx4	6	0.10138	0.044513	0.576046	110	1	0.38508	0.13094	0.18421	1.0	193	2	0.38508
Brd4	6	0.10315	0.044513	0.576046	111	1	-0.95171	0.81365	0.79593	1.0	825	0	-0.95171
Guk1	6	0.10403	0.044513	0.576046	112	1	-0.79712	0.99712	0.99794	1.0	1012	0	-0.79712
Selenbp1	6	0.10492	0.044513	0.576046	113	1	-0.28065	0.93825	0.93347	1.0	953	0	-0.28065
Ash2l	6	0.1058	0.044513	0.576046	114	1	-0.46579	0.81413	0.79826	1.0	826	0	-0.46579
Iqch	1	0.10732	0.087113	0.725154	115	0	-1.1062	0.89268	0.91289	1.0	914	0	-1.1062
