id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Ptpn1	4	5.1584e-10	1.1764e-06	0.000619	1	4	-2.4196	1.0	1.0	1.0	3747	0	-2.4196
Cflar	4	2.5403e-08	1.1764e-06	0.000619	2	4	-1.2603	0.99968	0.99984	1.0	3743	0	-1.2603
Ptprc	4	1.3078e-07	1.1764e-06	0.000619	3	4	-1.4748	0.99994	0.99997	1.0	3745	0	-1.4748
Ptpn2	4	2.1999e-07	1.1764e-06	0.000619	4	3	-1.1463	0.9192	0.93216	1.0	3358	0	-1.1463
Stt3a	4	1.9725e-06	1.1764e-06	0.000619	5	4	-1.3627	0.99993	0.99996	1.0	3744	0	-1.3627
Irf9	4	3.5979e-06	1.1764e-06	0.000619	6	4	-0.983	0.99741	0.99835	1.0	3726	0	-0.983
Dusp5	4	1.9079e-05	1.5294e-05	0.007151	7	3	-0.57943	0.60589	0.6255	1.0	2279	1	-0.57943
Ripk1	4	3.1723e-05	2.4705e-05	0.010396	8	4	-1.0014	0.99937	0.99969	1.0	3741	0	-1.0014
Atg7	4	5.8031e-05	3.1764e-05	0.012151	9	4	-1.6596	0.99994	0.99997	1.0	3746	0	-1.6596
Ifitm1	3	0.00031863	0.00037764	0.113508	10	2	-0.90172	0.93976	0.94744	1.0	3457	0	-0.90172
Ncoa3	4	0.00035338	0.00033293	0.10853	11	3	-0.79883	0.99171	0.99426	1.0	3696	0	-0.79883
Atg5	4	0.00035856	0.00033529	0.10853	12	4	-1.0273	0.99964	0.99981	1.0	3742	0	-1.0273
Tbk1	4	0.00043766	0.00049293	0.138284	13	3	-0.80039	0.93375	0.94354	1.0	3431	0	-0.80039
Rasa1	4	0.00062231	0.0007941	0.196564	14	3	-1.139	0.97204	0.97625	1.0	3602	0	-1.139
Calhm1	4	0.00068087	0.00097292	0.227448	15	3	-0.65952	0.34864	0.48143	1.0	1678	1	-0.65952
Atg16l1	4	0.00080413	0.0012082	0.254208	16	4	-1.1167	0.9992	0.99955	1.0	3740	0	-1.1167
Rassf4	4	0.00080708	0.0012082	0.254208	17	2	-0.50453	0.74511	0.73527	1.0	2697	1	-0.50453
Psmd13	4	0.00083811	0.0013306	0.25495	18	4	-1.4134	0.99916	0.99951	1.0	3739	0	-1.4134
Mapk14	4	0.00084344	0.0013329	0.25495	19	4	-1.0429	0.99916	0.99951	1.0	3738	0	-1.0429
Med17	4	0.00094655	0.0015376	0.281317	20	4	-1.3577	0.99905	0.99947	1.0	3737	0	-1.3577
Il2rg	4	0.001054	0.0018717	0.300389	21	2	-0.53	0.80444	0.80644	1.0	2914	0	-0.53
Sele	4	0.0010926	0.0019282	0.300389	22	3	-1.0022	0.8686	0.87071	1.0	3162	0	-1.0022
Sgms1	4	0.0011604	0.0019376	0.300389	23	4	-1.1031	0.99884	0.99932	1.0	3736	0	-1.1031
Ube2j1	4	0.0012208	0.0019964	0.300389	24	4	-1.1007	0.99878	0.9993	1.0	3735	0	-1.1007
Ctps2	4	0.0012582	0.0019988	0.300389	25	4	-0.92687	0.99874	0.9993	1.0	3734	0	-0.92687
Tpm3	2	0.0013408	0.00070234	0.184715	26	2	-0.6705	0.99866	0.9993	1.0	3733	0	-0.6705
Plxna4	4	0.0014243	0.0023705	0.302318	27	4	-0.55282	0.99858	0.99916	1.0	3732	0	-0.55282
Gnb2	4	0.0014416	0.0024364	0.302318	28	2	-0.21322	0.34683	0.47914	1.0	1670	2	-0.21322
Eif4g3	4	0.0017373	0.0029188	0.302318	29	2	-0.43787	0.85813	0.85878	1.0	3121	0	-0.43787
Tap1	4	0.0017505	0.0029729	0.302318	30	3	-0.50641	0.54947	0.59735	1.0	2133	1	-0.50641
Gli2	4	0.0018088	0.0030152	0.302318	31	3	-0.7355	0.58776	0.61824	1.0	2240	1	-0.7355
Atg12	4	0.0018464	0.0030552	0.302318	32	2	-0.8053	0.34	0.46943	1.0	1638	1	-0.8053
Cenpp	4	0.0018746	0.0030552	0.302318	33	4	-1.1757	0.99813	0.99887	1.0	3731	0	-1.1757
Cers3	4	0.0018916	0.0030552	0.302318	34	4	-0.92126	0.99811	0.99887	1.0	3730	0	-0.92126
Cdk4	4	0.0019211	0.0030576	0.302318	35	4	-1.192	0.99808	0.99887	1.0	3729	0	-1.192
Pip5k1a	4	0.0019304	0.0030576	0.302318	36	2	-0.936	0.050617	0.10894	1.0	417	1	-0.936
Ralgds	4	0.0019493	0.0030576	0.302318	37	3	-0.68196	0.54635	0.59599	1.0	2126	1	-0.68196
H2ac12	4	0.0020892	0.0031611	0.302318	38	3	-0.60237	0.34197	0.47163	1.0	1649	1	-0.60237
Imp3	4	0.0021267	0.0032529	0.302734	39	4	-1.3816	0.99787	0.99872	1.0	3728	0	-1.3816
Cyp2j6	4	0.0021938	0.0033093	0.302734	40	3	-0.90557	0.93243	0.94306	1.0	3422	0	-0.90557
Prpf6	4	0.0023341	0.0037046	0.32057	41	4	-0.70648	0.99767	0.99849	1.0	3727	0	-0.70648
