id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Cer1	4	6.7032e-05	0.00013548	0.239502	1	4	-2.5824	0.99993	0.99997	1.0	3744	0	-2.5824
Exosc6	4	6.9031e-05	0.00018968	0.239502	2	3	-3.9891	0.96939	0.98059	1.0	3600	0	-3.9891
Ptgir	4	0.00013565	0.00032399	0.239502	3	1	-0.29329	0.54424	0.57402	1.0	2017	1	-0.29329
Map3k7	4	0.00017023	0.00035933	0.239502	4	4	-3.1667	0.99983	0.99991	1.0	3743	0	-3.1667
Gclc	4	0.00018133	0.00036875	0.239502	5	3	-4.2315	0.8404	0.86846	1.0	3078	0	-4.2315
Atp5a1	4	0.00023758	0.00057846	0.239502	6	3	-3.5801	0.77299	0.81455	1.0	2806	0	-3.5801
Pabpc1l2a_Pabpc1l2b	4	0.00023758	0.00057846	0.239502	7	3	-3.7435	0.24373	0.35586	1.0	1208	1	-3.7435
Atp6ap2	4	0.00032545	0.00067271	0.239502	8	3	-3.5582	0.72171	0.75623	1.0	2626	0	-3.5582
Stub1	4	0.00039482	0.00077639	0.239502	9	3	-3.5954	0.97274	0.98183	1.0	3614	0	-3.5954
Akt2	4	0.00040691	0.00077874	0.239502	10	1	0.97696	0.145	0.22662	1.0	831	2	0.97696
Wdr24	4	0.00041817	0.00077874	0.239502	11	3	-3.2857	0.98025	0.98768	1.0	3644	0	-3.2857
Txn1	4	0.00047041	0.0008188	0.239502	12	3	-3.691	0.99894	0.99931	1.0	3736	0	-3.691
Ptpn2	4	0.00048971	0.0008188	0.239502	13	3	-3.2773	0.97424	0.98405	1.0	3616	0	-3.2773
Socs1	4	0.00062221	0.00093661	0.239502	14	3	-3.665	0.48875	0.5242	1.0	1853	1	-3.665
Ifne	4	0.00067812	0.00093897	0.239502	15	2	-2.3517	0.87453	0.90691	1.0	3219	0	-2.3517
Atp5k	4	0.00075402	0.0010709	0.239502	16	3	-3.0244	0.9981	0.99897	1.0	3731	0	-3.0244
Ntng1	4	0.00077186	0.0010733	0.239502	17	2	-3.0658	0.63485	0.65858	1.0	2324	0	-3.0658
C1s1	4	0.00094927	0.0011864	0.239502	18	2	-2.0656	0.69139	0.71211	1.0	2520	0	-2.0656
Epha4	4	0.0012204	0.0012453	0.239502	19	1	-0.86701	0.83555	0.864	1.0	3053	0	-0.86701
Tap1	4	0.0012325	0.0012476	0.239502	20	3	-3.4054	0.99691	0.99828	1.0	3726	0	-3.4054
Nthl1	4	0.0012687	0.0013914	0.239502	21	2	-1.8271	0.095539	0.17258	1.0	580	1	-1.8271
Efnb3	4	0.001276	0.0013914	0.239502	22	3	-3.514	0.99783	0.99881	1.0	3730	0	-3.514
Atg16l1	4	0.0013274	0.0014974	0.239502	23	2	-2.2149	0.88213	0.91308	1.0	3249	0	-2.2149
Rad50	4	0.0013755	0.001561	0.239502	24	3	-2.9725	0.66978	0.69421	1.0	2445	0	-2.9725
Sec61a2	4	0.0014239	0.0015964	0.239502	25	2	-2.889	0.87164	0.9039	1.0	3206	0	-2.889
Sipa1	4	0.0014914	0.0016506	0.239502	26	3	-2.3667	0.48612	0.52238	1.0	1844	1	-2.3667
Dnajc3	4	0.0015146	0.0016506	0.239502	27	3	-2.9177	0.98763	0.99278	1.0	3668	0	-2.9177
Imp3	3	0.0015573	0.0045275	0.576508	28	2	-4.1776	0.77729	0.82081	1.0	2827	0	-4.1776
Rcvrn	4	0.001575	0.0016529	0.239502	29	2	-2.3117	0.49153	0.52598	1.0	1861	1	-2.3117
Ppil2	4	0.0015874	0.0016529	0.239502	30	3	-3.0474	0.97947	0.98708	1.0	3642	0	-3.0474
Ctbp1	4	0.0017287	0.0017684	0.2397	31	3	-3.1832	0.5569	0.58345	1.0	2051	1	-3.1832
Ces1f	4	0.0017624	0.0017684	0.2397	32	1	0.60173	0.1722	0.26846	1.0	959	2	0.60173
Ak8	4	0.0020214	0.0019404	0.254796	33	3	-3.516	0.84647	0.87288	1.0	3097	0	-3.516
Aire	4	0.0020875	0.0058306	0.646747	34	2	-1.5385	0.14792	0.22901	1.0	844	2	-1.5385
Ppp3cc	4	0.002149	0.0059201	0.646747	35	3	-3.1128	0.26139	0.36677	1.0	1260	1	-3.1128
Ywhag	4	0.0022076	0.0062076	0.646747	36	2	-2.3096	0.46165	0.50206	1.0	1761	1	-2.3096
Adcy2	4	0.0023042	0.0062782	0.646747	37	1	-0.48613	0.86639	0.90087	1.0	3181	0	-0.48613
Shoc2	4	0.0023231	0.0062782	0.646747	38	2	-2.2889	0.10181	0.17931	1.0	616	1	-2.2889
Srgap1	4	0.0025095	0.0064644	0.646747	39	3	-3.1079	0.75659	0.79639	1.0	2742	0	-3.1079
Fen1	3	0.0025197	0.0084696	0.727636	40	2	-4.0879	0.98491	0.98988	1.0	3658	0	-4.0879
Abca13	4	0.0025219	0.0064644	0.646747	41	2	-2.2653	0.7405	0.78085	1.0	2691	0	-2.2653
E2f4	4	0.0028458	0.008479	0.727636	42	2	-2.1999	0.99868	0.99923	1.0	3734	0	-2.1999
Ephb1	4	0.0028541	0.010456	0.727636	43	3	-3.2777	0.93875	0.95846	1.0	3470	0	-3.2777
Hprt	4	0.0029511	0.010659	0.727636	44	3	-2.9147	0.7968	0.83963	1.0	2905	0	-2.9147
Ankrd49	4	0.0029574	0.010659	0.727636	45	3	-3.3986	0.9994	0.99962	1.0	3740	0	-3.3986
Aph1a_Gm15429	2	0.00305	0.0078499	0.727636	46	1	-3.9373	0.97702	0.98163	1.0	3627	0	-3.9373
Nckap1l	4	0.0033399	0.010972	0.727636	47	3	-2.4622	0.9783	0.98625	1.0	3636	0	-2.4622
Ndufv1	4	0.0034507	0.01108	0.727636	48	3	-3.0682	0.99949	0.99972	1.0	3741	0	-3.0682
Cse1l	4	0.0034753	0.01108	0.727636	49	3	-2.7931	0.63153	0.65682	1.0	2307	1	-2.7931
Polr3gl	4	0.0035224	0.013068	0.727636	50	1	-0.95537	0.86035	0.88958	1.0	3158	0	-0.95537
