id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Cdk1	4	5.9701e-05	1.5037e-05	0.032178	1	3	-4.1969	0.99345	0.99586	1.0	3788	0	-4.1969
Dnajc9	3	8.9055e-05	1.041e-05	0.032178	2	3	-3.4804	0.99991	0.99999	1.0	3823	0	-3.4804
Ank1	4	0.00013501	3.123e-05	0.035891	3	1	0.28952	0.01551	0.040586	1.0	158	2	0.28952
Coq2	4	0.0001427	3.3543e-05	0.035891	4	4	-3.2422	0.99986	0.99998	1.0	3822	0	-3.2422
Hexb	4	0.00021727	8.9063e-05	0.063296	5	2	-2.7983	0.050198	0.095354	1.0	351	1	-2.7983
Elovl6	4	0.00040499	0.00012839	0.063296	6	1	-1.4702	0.50411	0.51865	1.0	1885	1	-1.4702
Coa4	4	0.0005106	0.0001654	0.063296	7	2	-2.0468	0.69308	0.71392	1.0	2587	0	-2.0468
Atp6v1b2	4	0.00061921	0.00017928	0.063296	8	3	-3.263	0.081752	0.14553	1.0	516	1	-3.263
Hpd	4	0.00062376	0.00017928	0.063296	9	3	-3.7898	0.44029	0.47222	1.0	1680	1	-3.7898
Kif23	4	0.00064367	0.00017928	0.063296	10	2	-3.0564	0.87474	0.88597	1.0	3293	0	-3.0564
Cd209f_Cd209g	6	0.00064573	0.00020704	0.063296	11	3	-3.2077	0.52195	0.59235	1.0	1946	1	-3.2077
Arhgap17	4	0.00067491	0.00019548	0.063296	12	1	-1.6924	0.050717	0.096198	1.0	354	1	-1.6924
Nampt	4	0.0006857	0.00019548	0.063296	13	2	-2.6967	0.65732	0.66997	1.0	2467	0	-2.6967
Cstf3	4	0.00071589	0.00019779	0.063296	14	2	-3.6185	0.6098	0.63338	1.0	2278	0	-3.6185
Naca	3	0.00076033	0.00035278	0.068231	15	3	-3.6489	0.99924	0.99979	1.0	3819	0	-3.6489
Fut4	4	0.00080108	0.00033196	0.068231	16	2	-3.5959	0.99812	0.99894	1.0	3811	0	-3.5959
Flad1	3	0.00085969	0.00035509	0.068231	17	3	-2.8395	0.99914	0.99979	1.0	3818	0	-2.8395
