id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Med15	4	9.1087e-06	1.0984e-06	0.000825	1	4	-3.3737	0.99999	1.0	1.0	3989	0	-3.3737
4930555G01Rik_Gm21560_Gm3159_Gm3594_Gm3642	1	3.3745e-05	1.0984e-06	0.000825	2	1	-8.0208	0.99997	1.0	1.0	3988	0	-8.0208
Srpx	4	4.0369e-05	1.6476e-05	0.010608	3	2	-2.7929	0.20377	0.2913	1.0	1054	1	-2.7929
Vars2	4	0.00015205	3.405e-05	0.019183	4	3	-3.3385	0.99982	0.99995	1.0	3987	0	-3.3385
Mrps18b	4	0.00022288	5.8215e-05	0.026553	5	3	-3.4235	0.72565	0.7379	1.0	2838	0	-3.4235
Gm20738_Gm20747_Gm20781_Gm20798_Gm20800_Gm20801_Gm20803_Gm20804_Gm20805_Gm20806_Gm20809_Gm20810_Gm20813_Gm20815_Gm20816_Gm20818_Gm20823_Gm20840_Gm20841_Gm20842_Gm20844_Gm20846_Gm20847_Gm20848_Gm20852_Gm20853_Gm20854_Gm20859_Gm20860_Gm20861_Gm20862_Gm20863_Gm20865_Gm20866_Gm20867_Gm20868_Gm20879_Gm20880_Gm20881_Gm20882_Gm20884_Gm20889_Gm20891_Gm20892_Gm20893_Gm20895_Gm20898_Gm20902_Gm20907_Gm20909_Gm20912_Gm20913_Gm20917_Gm20918_Gm20919_Gm20921_Gm20924_Gm20925_Gm20926_Gm20927_Gm20930_Gm20932_Gm20933_Gm20934_Gm20935_Gm20936_Gm21076_Gm21111_Gm21114_Gm21118_Gm21127_Gm21151_Gm21155_Gm21160_Gm21163_Gm21180_Gm21184_Gm21201_Gm21245_Gm21247_Gm21249_Gm21268_Gm21275_Gm21281_Gm21282_Gm21285_Gm21287_Gm21292_Gm21302_Gm21308_Gm21316_Gm21330_Gm21333_Gm21340_Gm21344_Gm21380_Gm21387_Gm21394_Gm21396_Gm21412_Gm21427_Gm21435_Gm21443_Gm21462_Gm21469_Gm21470_Gm21476_Gm21506_Gm21524_Gm21530_Gm21573_Gm21617_Gm21634_Gm21642_Gm21654_Gm21661_Gm21672_Gm21683_Gm21724_Gm21745_Gm21751_Gm21753_Gm21763_Gm21783_Gm21805_Gm21810_Gm21843_Gm21908_Gm21918_Gm21943_Gm28093_Gm28371_Gm28459_Gm29317_Gm31186	1	0.00023622	1.0984e-06	0.000825	6	1	-7.1765	0.99976	1.0	1.0	3986	0	-7.1765
Ptar1	4	0.00024071	6.4806e-05	0.026553	7	3	-2.6969	0.99913	0.99964	1.0	3978	0	-2.6969
Actl6a	4	0.0002481	6.4806e-05	0.026553	8	3	-2.8025	0.86933	0.87587	1.0	3420	0	-2.8025
Plekho2	3	0.00030367	0.00012632	0.043793	9	1	-1.5569	0.97007	0.97729	1.0	3812	0	-1.5569
Dmxl1	4	0.00039905	0.00010874	0.040842	10	2	-2.8942	0.98797	0.99043	1.0	3900	0	-2.8942
Btbd35f1_Btbd35f10_Btbd35f11_Btbd35f12_Btbd35f13_Btbd35f14_Btbd35f15_Btbd35f16_Btbd35f17_Btbd35f18_Btbd35f19_Btbd35f2_Btbd35f20_Btbd35f21_Btbd35f22_Btbd35f23_Btbd35f25_Btbd35f26_Btbd35f27_Btbd35f28_Btbd35f29_Btbd35f3_Btbd35f30_Btbd35f4_Btbd35f5_Btbd35f6_Btbd35f7_Btbd35f9_Gm14367_Gm5925	1	0.00050618	1.0984e-06	0.000825	11	1	-6.6267	0.99949	1.0	1.0	3982	0	-6.6267
Cdc73	4	0.00056325	0.00021419	0.068953	12	2	-2.8025	0.99819	0.9988	1.0	3965	0	-2.8025
Gm14176_Ube2i	1	0.00057367	1.0984e-06	0.000825	13	1	-6.6006	0.99943	1.0	1.0	3979	0	-6.6006
Stox1	4	0.00067473	0.00023616	0.070957	14	1	-1.0858	0.036869	0.064231	0.939093	282	1	-1.0858
Fbxo33	4	0.00081008	0.00027131	0.07251	15	3	-2.4919	0.92579	0.92931	1.0	3629	0	-2.4919
Fbxo42	4	0.00082644	0.0002735	0.07251	16	3	-2.3306	0.93638	0.93639	1.0	3683	0	-2.3306
Unc5cl	4	0.0012143	0.0004822	0.093869	17	1	0.21788	0.57514	0.60954	1.0	2252	0	0.21788
1190007I07Rik_1810014B01Rik_Gm19624	1	0.0012486	1.0984e-06	0.000825	18	1	-5.5612	0.99875	1.0	1.0	3970	0	-5.5612
Usp9x	4	0.001326	0.00052394	0.093869	19	2	-2.2698	0.74439	0.75413	1.0	2914	0	-2.2698
Pspn	4	0.001484	0.00052394	0.093869	20	1	-0.40539	0.19532	0.28354	1.0	1029	1	-0.40539
Elob_Gm11598	2	0.0015349	0.000346	0.086634	21	2	-3.6327	0.99847	0.99965	1.0	3968	0	-3.6327
Ngdn	4	0.0015467	0.00052613	0.093869	22	2	-2.5074	0.86141	0.86589	1.0	3373	0	-2.5074
Sdha	4	0.001624	0.00052613	0.093869	23	2	-1.6194	0.82818	0.82208	1.0	3243	0	-1.6194
Rpusd3	4	0.0017536	0.00052613	0.093869	24	2	-2.3857	0.99879	0.99937	1.0	3973	0	-2.3857
Ttyh3	4	0.0017977	0.00052613	0.093869	25	2	-1.722	0.84952	0.85374	1.0	3323	0	-1.722
POTENTIALLY_ACTIVE_3	8	0.0019654	0.00054151	0.093869	26	3	-1.0811	0.56324	0.67221	1.0	2207	1	-1.0811
Speer2	4	0.0021708	0.00073044	0.107302	27	2	-1.23	0.56163	0.60005	1.0	2198	1	-1.23
Gm11236_Gm11237_Gm11238_Gm11239_Gm38423_Gm428	1	0.0024634	0.00093035	0.107302	28	1	-5.6837	0.99754	0.99907	1.0	3964	0	-5.6837
Slc35f2	4	0.0025622	0.00089959	0.107302	29	1	-0.91636	0.91559	0.92114	1.0	3588	0	-0.91636
Pde12	4	0.002727	0.00089959	0.107302	30	2	-1.0524	0.4921	0.53509	1.0	1952	1	-1.0524
Btf3	4	0.0028285	0.00090179	0.107302	31	2	-1.8317	0.87327	0.87988	1.0	3437	0	-1.8317
Arcn1	4	0.0028316	0.00090179	0.107302	32	1	-2.1544	0.99899	0.99953	1.0	3977	0	-2.1544
Ybey	4	0.0031009	0.00090179	0.107302	33	1	-1.1779	0.78543	0.78843	1.0	3054	0	-1.1779
Arhgef19_Gm52686	1	0.0031383	0.00093035	0.107302	34	1	-4.7833	0.99686	0.99907	1.0	3963	0	-4.7833
Mcm4	4	0.0031618	0.0010292	0.108105	35	2	-2.1236	0.78957	0.79301	1.0	3075	0	-2.1236
Gm40453_Gm40814_Gm41844_Gm45978_Gm52236_Gm52512_Gm52666_Gm52796	1	0.0032733	0.00093035	0.107302	36	1	-5.4815	0.99673	0.99907	1.0	3962	0	-5.4815
Musk	4	0.0033702	0.0010314	0.108105	37	1	0.084359	0.42359	0.47549	1.0	1692	1	0.084359
Gart	4	0.0034188	0.0010314	0.108105	38	2	-2.0834	0.88952	0.89743	1.0	3491	0	-2.0834
Gm40378_Gm40595_Gm45988_Gm46353_Gm46911	3	0.0034525	0.00095231	0.107302	39	2	-2.6103	0.022406	0.034276	0.908707	197	1	-2.6103
Pkd1	4	0.0036395	0.0011566	0.113085	40	1	-0.94662	0.84913	0.85374	1.0	3322	0	-0.94662
Gm20738_Gm20747_Gm20781_Gm20798_Gm20800_Gm20801_Gm20803_Gm20804_Gm20805_Gm20806_Gm20808_Gm20809_Gm20810_Gm20813_Gm20815_Gm20816_Gm20818_Gm20823_Gm20825_Gm20826_Gm20830_Gm20840_Gm20841_Gm20842_Gm20844_Gm20846_Gm20847_Gm20848_Gm20852_Gm20853_Gm20854_Gm20859_Gm20860_Gm20861_Gm20862_Gm20863_Gm20865_Gm20866_Gm20867_Gm20868_Gm20880_Gm20881_Gm20882_Gm20884_Gm20891_Gm20892_Gm20893_Gm20895_Gm20898_Gm20907_Gm20909_Gm20912_Gm20913_Gm20914_Gm20917_Gm20918_Gm20919_Gm20921_Gm20924_Gm20925_Gm20926_Gm20927_Gm20930_Gm20932_Gm20933_Gm20934_Gm20935_Gm20936_Gm21065_Gm21076_Gm21114_Gm21118_Gm21127_Gm21151_Gm21155_Gm21160_Gm21163_Gm21180_Gm21184_Gm21201_Gm21242_Gm21244_Gm21245_Gm21247_Gm21249_Gm21257_Gm21268_Gm21275_Gm21281_Gm21282_Gm21285_Gm21287_Gm21292_Gm21302_Gm21308_Gm21316_Gm21330_Gm21333_Gm21340_Gm21380_Gm21387_Gm21394_Gm21396_Gm21412_Gm21427_Gm21435_Gm21443_Gm21462_Gm21469_Gm21476_Gm21506_Gm21524_Gm21530_Gm21573_Gm21617_Gm21642_Gm21654_Gm21661_Gm21672_Gm21683_Gm21724_Gm21745_Gm21751_Gm21753_Gm21763_Gm21783_Gm21805_Gm21806_Gm21810_Gm21838_Gm21843_Gm21908_Gm21918_Gm21943_Gm28093_Gm28459_Gm29317_Gm31186_Ssty2	1	0.0037457	0.00093254	0.107302	41	1	-5.1401	0.99625	0.99907	1.0	3958	0	-5.1401
Gm29975	4	0.0038029	0.0011588	0.113085	42	2	-2.1593	0.99355	0.99492	1.0	3935	0	-2.1593
Brpf1	4	0.0039087	0.0012774	0.113085	43	1	-0.45837	0.84376	0.84652	1.0	3299	0	-0.45837
Gm16451_Vmn1r101_Vmn1r114_Vmn1r116_Vmn1r125_Vmn1r126_Vmn1r128_Vmn1r135_Vmn1r142_Vmn1r143_Vmn1r149_Vmn1r158_Vmn1r163_Vmn1r183_Vmn1r240_Vmn1r247_Vmn1r250_Vmn1r258_Vmn1r93_Vmn1r94_Vmn1r95	1	0.0040157	0.00093254	0.107302	44	1	-5.3449	0.99598	0.99907	1.0	3956	0	-5.3449
Cd244a	4	0.0041038	0.0012774	0.113085	45	2	-1.019	0.70449	0.71798	1.0	2748	0	-1.019
Cdc23	4	0.0041243	0.0012774	0.113085	46	2	-1.5056	0.63479	0.65967	1.0	2463	0	-1.5056
D2hgdh	4	0.0044158	0.0012796	0.113085	47	2	-1.5031	0.80034	0.80217	1.0	3124	0	-1.5031
2610301B20Rik	4	0.0044469	0.0012796	0.113085	48	1	-0.043867	0.4128	0.46217	1.0	1665	1	-0.043867
3830403N18Rik_Gm10058_Gm10096_Gm10147_Gm10230_Gm10486_Gm10487_Gm10488_Gm14525_Gm14599_Gm14632_Gm14819_Gm1989_Gm2003_Gm2005_Gm2012_Gm2030_Gm2092_Gm2759_Gm4297_Gm4836_Gm5169_Gm6113_Gm6121_Gm6956_Gm7350_Slx_Xlr	1	0.0046231	0.00093254	0.107302	49	1	-5.1877	0.99538	0.99907	1.0	3953	0	-5.1877
Tada2b	4	0.0047159	0.0012796	0.113085	50	1	-1.2726	0.89075	0.89812	1.0	3496	0	-1.2726
