id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Kat6a	4	1.1433e-10	1.1567e-06	0.000619	1	4	-1.0744	1.0	1.0	1.0	3823	0	-1.0744
Rab1a	3	1.8822e-10	1.1567e-06	0.000619	2	3	-0.91705	1.0	1.0	1.0	3822	0	-0.91705
Kmt2a	4	8.6773e-10	1.1567e-06	0.000619	3	4	-0.88033	1.0	1.0	1.0	3821	0	-0.88033
Kdsr	4	4.6011e-08	1.1567e-06	0.000619	4	4	-0.77459	0.99999	0.99999	1.0	3819	0	-0.77459
Fdft1	4	8.4595e-07	1.1567e-06	0.000619	5	3	-0.73993	0.99773	0.99802	1.0	3784	0	-0.73993
Ube2m	4	4.6432e-06	3.47e-06	0.001485	6	4	-0.7472	1.0	1.0	1.0	3820	0	-0.7472
Xrn1	4	9.8301e-06	1.041e-05	0.003713	7	4	-0.42301	0.99999	0.99999	1.0	3818	0	-0.42301
Trib3	4	1.0528e-05	1.041e-05	0.003713	8	3	-0.54347	0.99917	0.99946	1.0	3802	0	-0.54347
Aff1	4	1.8635e-05	1.735e-05	0.005304	9	4	-0.60108	0.99998	0.99998	1.0	3817	0	-0.60108
Ube2f	3	1.9104e-05	3.47e-06	0.001485	10	3	-0.62733	0.99998	1.0	1.0	3816	0	-0.62733
Stag1	4	1.9483e-05	1.735e-05	0.005304	11	3	-0.42226	0.9997	0.99985	1.0	3809	0	-0.42226
Pigk	4	2.3148e-05	1.9663e-05	0.005611	12	3	-0.39706	0.99618	0.99694	1.0	3774	0	-0.39706
Oga	4	3.276e-05	2.8916e-05	0.007735	13	3	-0.46042	0.99972	0.99986	1.0	3810	0	-0.46042
Pigs	4	5.7133e-05	3.817e-05	0.00961	14	4	-0.33592	0.99994	0.99997	1.0	3815	0	-0.33592
Rcor1	4	9.6882e-05	6.1303e-05	0.014576	15	4	-0.44634	0.9999	0.99996	1.0	3814	0	-0.44634
Rexo1	4	0.00011633	9.8316e-05	0.022147	16	3	-0.49582	0.99831	0.99859	1.0	3791	0	-0.49582
Men1	4	0.00014748	0.00014227	0.030446	17	4	-0.45277	0.99985	0.99991	1.0	3813	0	-0.45277
Srd5a3	4	0.00016996	0.00017466	0.033978	18	4	-0.42558	0.99983	0.9999	1.0	3812	0	-0.42558
Fli1	4	0.0001722	0.00017466	0.033978	19	3	-0.43872	0.94827	0.94505	1.0	3556	0	-0.43872
Kcnk10	4	0.00019141	0.00018854	0.035084	20	3	-0.37948	0.99946	0.99966	1.0	3805	0	-0.37948
Vps4b	4	0.00028505	0.00023943	0.042698	21	3	-0.49041	0.99945	0.99966	1.0	3804	0	-0.49041
