id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Mbd2	4	4.2888e-07	1.113e-06	0.002475	1	4	-1.0833	0.99999	1.0	1.0	3931	0	-1.0833
Dennd10	4	6.4895e-06	1.113e-06	0.002475	2	4	-0.53783	0.99999	1.0	1.0	3932	0	-0.53783
Chic2	4	1.5922e-05	1.6695e-05	0.024752	3	3	-0.85244	0.99768	0.99804	1.0	3915	0	-0.85244
Usp22	4	2.631e-05	3.2276e-05	0.035891	4	4	-0.57686	0.99997	0.99999	1.0	3930	0	-0.57686
E2f3	4	3.2058e-05	4.118e-05	0.036634	5	4	-0.4681	0.99997	0.99998	1.0	3929	0	-0.4681
Glmp	4	7.7085e-05	0.00022593	0.167492	6	2	-0.49454	0.7968	0.79952	1.0	3060	0	-0.49454
Zbed6	4	0.0001328	0.00036394	0.202351	7	3	-0.43619	0.94021	0.94182	1.0	3660	0	-0.43619
Smg9	4	0.00013687	0.00036394	0.202351	8	2	-0.46724	0.94159	0.94447	1.0	3667	0	-0.46724
Dym	4	0.00028859	0.00071119	0.295126	9	4	-0.29768	0.99971	0.99974	1.0	3928	0	-0.29768
Gpr108	4	0.0002982	0.00071564	0.295126	10	3	-0.47889	0.97506	0.97883	1.0	3802	0	-0.47889
Fbxl14	4	0.00031565	0.00076461	0.295126	11	3	-0.67629	0.99084	0.99251	1.0	3876	0	-0.67629
Fbxw21	4	0.00033189	0.00086033	0.295126	12	3	-0.35702	0.98089	0.98522	1.0	3825	0	-0.35702
Lgals8	4	0.00033359	0.00086255	0.295126	13	3	-0.36604	0.99308	0.99437	1.0	3887	0	-0.36604
Bahd1	4	0.00039694	0.0010451	0.332037	14	2	-0.25163	0.1353	0.21673	1.0	787	1	-0.25163
Phyhd1	4	0.00043757	0.0049204	0.646895	15	3	-0.33061	0.37223	0.41572	1.0	1464	1	-0.33061
Ino80d	4	0.00045153	0.0049494	0.646895	16	3	-0.54278	0.85611	0.86717	1.0	3307	0	-0.54278
Tgds	4	0.00045803	0.0049627	0.646895	17	3	-0.37411	0.44719	0.48774	1.0	1714	1	-0.37411
Atp6ap1l	4	0.0004586	0.0049627	0.646895	18	2	-0.45845	0.85373	0.86548	1.0	3300	0	-0.45845
Slc6a20a	4	0.00045963	0.0049627	0.646895	19	4	-0.37267	0.99954	0.99954	1.0	3927	0	-0.37267
Ubd	4	0.00046945	0.0049939	0.646895	20	3	-0.33891	0.26674	0.32863	1.0	1173	1	-0.33891
Zfp84	4	0.00047091	0.0049939	0.646895	21	4	-0.27102	0.99953	0.99954	1.0	3926	0	-0.27102
Tmem245	4	0.00049226	0.0050651	0.646895	22	4	-0.56212	0.99951	0.99951	1.0	3925	0	-0.56212
Ccdc71l	4	0.00059331	0.005261	0.646895	23	4	-0.37644	0.99941	0.99944	1.0	3924	0	-0.37644
Nphp1	4	0.00069383	0.0053812	0.646895	24	4	-0.25853	0.99931	0.99935	1.0	3923	0	-0.25853
Osbpl8	4	0.00071824	0.0054079	0.646895	25	3	-0.52911	0.29579	0.36123	1.0	1252	1	-0.52911
Pdcd5-ps	2	0.00079695	0.0023005	0.639542	26	2	-0.45521	0.9992	0.99955	1.0	3922	0	-0.45521
